1609347,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609347,1168,30 MAR 2020 2:56PM by PIB Chandigarh,pa,ਕੇਂਦਰੀ ਮੰਤਰੀ ਸ਼੍ਰੀ ਗੌੜਾ ਨੇ ਕੋਵਿਡ -19 ਨਾਲ ਨਜਿੱਠਣ ਵਿੱਚ ਸਹਾਇਤਾ ਲਈ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੈਸ਼ਨਲ ਰਿਲੀਫ ਫੰਡ ਵਿੱਚ ਇੱਕ ਮਹੀਨੇ ਦੀ ਤਨਖ਼ਾਹ ਅਤੇ ਸਾਂਸਦ ਫੰਡ (MPLAD Fund) ਵਿੱਚੋਂ 1 ਕਰੋੜ ਰੁਪਏ ਦਿੱਤੇ
1609346,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609346,2792,30 MAR 2020 7:18PM by PIB Guwahati,NA,ক’ভিড-১৯ মহামাৰীৰ সময়ছোৱাত ভাৰতৰ বয়োজ্যেষ্ঠ লোকসকলৰ বাবে স্বাস্থ্য পৰামৰ্শৱলী
1609345,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609345,3974,30 MAR 2020 3:15PM by PIB Chandigarh,pa,"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਸਮਾਜ ਭਲਾਈ ਸੰਗਠਨਾਂ ਦੇ ਪ੍ਰਤੀਨਿਧੀਆਂ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਮਾਨਵਤਾ ਦੀ ਸੇਵਾ ਪ੍ਰਤੀ ਇਨ੍ਹਾਂ ਸੰਗਠਨਾਂ ਦੇ ਅਸੀਮ ਸਮਰਪਣ ਅਤੇ ਪ੍ਰਤੀਬੱਧਤਾ ਦੀ ਪ੍ਰਸ਼ੰਸਾ ਕੀਤੀਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਇਨ੍ਹਾਂ ਸੰਗਠਨਾਂ ਨੂੰ ਗ਼ਰੀਬਾਂ ਅਤੇ ਜ਼ਰੂਰਤਮੰਦ ਲੋਕਾਂ ਦੀ ਮਦਦ ਕਰਨ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਰੰਤਰ ਕੰਮ ਜਾਰੀ ਰੱਖਣ ਦੀ ਬੇਨਤੀ ਕੀਤੀਕੋਵਿਡ-19 ਦੀ ਚੁਣੌਤੀ ਨੂੰ ਪਾਰ ਕਰਨ ਲਈ ਅਲਪਕਾਲੀ ਉਪਾਅ ਅਤੇ ਦੀਰਘਕਾਲੀ ਵਿਜ਼ਨ ਦੋਵੇਂ ਹੀ ਜ਼ਰੂਰੀ ਹਨਪੂਰਾ ਦੇਸ਼ ਇਸ ਚੁਣੌਤੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨ ਵਿੱਚ ਅਸੀਮ ਹਿੰ‍ਮਤ,  ਦ੍ਰਿੜ੍ਹਤਾ ਅਤੇ ਸੰਜਮ ਦਾ ਪਰਿਚੈ ਦੇ ਰਿਹਾ ਹੈ :  ਪ੍ਰਧਾਨ ਮੰਤਰੀਸਮਾਜ ਭਲਾਈ ਸੰਗਠਨਾਂ ਦੇ ਪ੍ਰਤੀਨਿਧੀਆਂ ਨੇ ਅਤਿਅੰਤ ਨਿਪੁੰਨਤਾ ਨਾਲ ਇਸ ਮੁਸ਼ਕਿਲ ਪਰਿਸਥਿਤੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨ ਵਿੱਚ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਦੀ ਅਗਵਾਈ ਦੀ ਭਰਪੂਰ ਪ੍ਰਸ਼ੰਸਾ ਕੀਤੀ"
1609344,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609344,1814,30 MAR 2020 1:09PM by PIB Chandigarh,pa,"ਨੈਸ਼ਨਲ ਗੈਲਰੀ ਆਵ੍ ਮਾਡਰਨ ਆਰਟ (ਐੱਨਜੀਐੱਮਏ) ਨੇ ਲੌਕਡਾਊਨ ਦੌਰਾਨ ਆਪਣੀ ਪਰਮਾਨੈਂਟ ਕਲੈਕਸ਼ਨ ਦਾ ਵਰਚੁਅਲ ਟੂਰ ਸ਼ੁਰੂ ਕਰਕੇ ਆਪਣੀ ਸਥਾਪਨਾ ਦੇ 66 ਸਾਲ ਪੂਰੇ ਹੋਣ ਦਾ ਜਸ਼ਨ ਮਨਾਇਆ
ਐੱਨਜੀਐੱਮਏ ਨੇ ਅਸਧਾਰਨ ਪਰਿਸਥਿਤੀਆਂ ਦੇ ਮੱਦੇਨਜ਼ਰ ਪਹਿਲੀ ਵਾਰ ਆਪਣੀ ਪਰਮਾਨੈਂਟ ਕਲੈਕਸ਼ਨ ਦੇ ਵਰੁਅਲ ਟੂਰ ਦੀ ਸੁਵਿਧਾ ਦਿੱਤੀ"
1609343,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609343,1854,30 MAR 2020 5:23PM by PIB Delhi,hi,"आईबीबीआई ने ‘कोविड-19’ के प्रकोप के कारण ‘सीआईआरपी’ नियमों में संशोधन किए
इसका मुख्‍य उद्देश्‍य ‘कॉरपोरेट दिवाला समाधान प्रक्रिया’ में राहत प्रदान करना है"
1609342,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609342,1960,30 MAR 2020 5:20PM by PIB Delhi,hi,"कोविड-19 महामारी को देखते हुए, आयकर अपीलीय न्‍यायाधिकरण के सभी अधिकारियों और कर्मचारियों ने प्रधानमंत्री संरक्षण कोष (पीएम केयर्स फंड) में अपना एक दिन का वेतन दिया"
1609341,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609341,1114,30 MAR 2020 7:10PM by PIB Kolkata,NA,কোভিড-১৯ সংক্রমণের বিরুদ্ধে লড়াইতে কেন্দ্রীয় মন্ত্রী গৌড়ার এক মাসের বেতন এবং সংসদ এলাকা উন্নয়ন তহবিল থেকে ১ কোটি টাকা প্রধানমন্ত্রী ত্রাণ তহবিলে দান
1609340,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609340,4146,30 MAR 2020 3:15PM by PIB Thiruvananthpuram,ml,സാമൂഹികക്ഷേമ സംഘടനകളുമായി പ്രധാനമന്ത്രി ആശയവിനിമയം നടത്തി
1609339,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609339,2045,30 MAR 2020 10:43AM by PIB Chandigarh,pa,ਦੇਸ਼ ਦੇ ਵੱਖ-ਵੱਖ ਹਿੱਸਿਆਂ ਵਿੱਚ ਮੈਡੀਕਲ ਸਪਲਾਈ ਲਈ ਸਰਕਾਰ ਮਾਲਵਾਹਕ ਜਹਾਜ਼ਾਂ ਦੀਆਂ ਉਡਾਨਾਂ ਸੁਨਿਸ਼ਚਿਤ ਕਰ ਰਹੀ ਹੈ
1609338,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609338,1722,30 MAR 2020 4:30PM by PIB Delhi,hi,"भारतीय रेलवे द्वारा देश के विभिन्‍न भागों में आवश्‍यक वस्‍तुओं की ढुलाई का कार्य पूरी तेजी से जारी
भारतीय रेलवे ने पिछले दो दिनों में 71261 वैगनों पर 48614 आवश्‍यक वस्‍तुओं और 22647 अन्‍य महत्‍वपूर्ण वस्‍तुओं को लोड किया"
1609337,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609337,1893,30 MAR 2020 4:51PM by PIB Hyderabad,te,"కోవిడ్‌-19 లాక్డౌన్ నేప‌థ్యంలో పంట‌ రుణాల చెల్లింపుల‌పై రైతుల‌కు స‌ర్కారు ప్ర‌యోజ‌నాలు 
- పంట రుణాల‌కు సంబంధించి బ్యాంకుల‌కు 2 శాతం మేర వ‌డ్డీ స‌బ్‌వెన్ష‌న్ సౌల‌భ్యం- 31 మే వ‌ర‌కు అన్న‌దాత‌ల‌కు 3 శాతం మేర స‌కాలంలో పంట రుణాల చెల్లింపు ప్రోత్స‌హ‌కం"
1609336,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609336,790,29 MAR 2020 7:28PM by PIB Chandigarh,pa,ਗ੍ਰਹਿ ਮੰਤਰਾਲੇ ਨੇ ਕੋਵਿਡ – 19 ਨਾਲ ਲੜਨ ਲਈ ਰਾਸ਼ਟਰ-ਵਿਆਪੀ ਲੌਕਡਾਊਨ ਬਾਰੇ ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼ਾਂ ਨੂੰ ਲੈ ਕੇ ਅਡੈਂਡਮ (ਜ਼ਮੀਮਾ) ਜਾਰੀ ਕੀਤਾ ਛੂਟ ਵਾਲੀ ਸੂਚੀ ਵਿੱਚ ਹੋਰ ਜ਼ਰੂਰੀ ਵਸਤਾਂ ਅਤੇ ਸੇਵਾਵਾਂ ਨੂੰ ਸ਼ਾਮਲ ਕੀਤਾ
1609335,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609335,1376,30 MAR 2020 6:57PM by PIB Mumbai,en,SEBI relaxes guidelines for default recognition by Credit Rating Agencies amidst nation-wide lockdown
1609334,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609334,7497,29 MAR 2020 4:02PM by PIB Chandigarh,pa,"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਕਿਹਾ,  ਸਭ ਤੋਂ  ਦੂਰੀ ਬਣਾਈ ਰੱਖਣਾ  (ਸੋਸ਼ਲ ਡਿਸਟੈਂਸਿੰਗ)  ਕੋਵਿਡ - 19 ਨਾਲ ਮੁਕਾਬਲਾ ਕਰਨ ਦਾ ਸਭ ਤੋਂ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਰੀਕਾ;  ਦੇਸ਼ਵਾਸੀਆਂ ਨੂੰ ਤਾਕੀਦ ਕੀਤੀ ਕਿ ਖੁਦ ਨੂੰ ਅਤੇ ਆਪਣੇ ਪਰਿਵਾਰ ਨੂੰ ਬਚਾ ਕੇ ਰੱਖਣ
ਮਨ ਕੀ ਬਾਤ ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਆਪਣੇ ਵਿਚਾਰ ਸਾਂਝੇ ਕੀਤੇ,  ਸ਼੍ਰੀ ਮੋਦੀ ਨੇ ਜ਼ੋਰ ਦੇ ਕੇ ਕਿਹਾ ਕਿ ਭਾਰਤ ਕੋਵਿਡ-19  ਦੇ ਖ਼ਿਲਾਫ਼ ਆਪਣੀ ਲੜਾਈ ਜਿੱਤ ਲਵੇਗਾਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਹਾ,  ਮਹਾਮਾਰੀ ਨੂੰ ਰੋਕਣ ਲਈ ਕੁਝ ਕਠੋਰ ਫ਼ੈਸਲੇ ਲੈਣੇ ਜ਼ਰੂਰੀ;  ਕੋਰੋਨਾ ਵਾਇਰਸ ਨੂੰ ਮਿਟਾਉਣ ਲਈ ਆਲਮੀ ਭਾਈਚਾਰੇ ਨੂੰ ਸਾਥ ਦੇਣ ਦਾ ਸੱਦਾ ਦਿੱਤਾਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕੋਰੋਨਾ ਤੋਂ ਤੰਦਰੁਸਤ ਹੋਏ ਲੋਕਾਂ ਅਤੇ ਡਾਕ‍ਟਰਾਂ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ ;  ਉਨ੍ਹਾਂ ਦੇ  ਸਾਹਸ ਅਤੇ ਦ੍ਰਿੜ੍ਹਤਾ ਦੀ ਸ਼ਲਾਘਾ ਕੀਤੀਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਹਾ,  ਏਕਾਂਤ ਅਤੇ ਸੈਲਫ-ਕੁਆਰੰਟੀਨ ਵਿੱਚ ਰਹਿਣ ਵਾਲਿਆਂ ਪ੍ਰਤੀ ਲੋਕਾਂ ਨੂੰ ਹਮਦਰਦੀ ਅਤੇ ਸਹਿਯੋਗ ਦਿਖਾਉਣਾ ਜ਼ਰੂਰੀ"
1609333,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609333,4664,30 MAR 2020 3:45PM by PIB Hyderabad,te,"పిపిఈ కిట్లు, ఎన్95 మాస్కుల సమీకరణకు విస్తృత చర్యలు..   పూర్తి లభ్యతకు అన్ని మార్గాలను వినియోగించుకుంటున్న కేంద్రం"
1609332,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609332,4891,25 MAR 2020 8:00PM by PIB Guwahati,NA,জনসাধাৰণে মাস্ক ব্যৱহাৰ কৰাৰ নিৰ্দেশনাৱলী
1609331,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609331,1541,30 MAR 2020 6:57PM by PIB Mumbai,mr,भारतीय नादारी आणि दिवाळखोरी मंडळाने व्यावसायिकांना अंशत: दिलासा देणाऱ्या सुधारणा केल्या लागू
1609330,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609330,1759,30 MAR 2020 4:30PM by PIB Chennai,ta,"அத்தியாவசிய பொருட்களை நாட்டின் பல்வேறு பகுதிகளுக்கு தொடர்ந்து முழு வீச்சில் எடுத்துச் செல்கிறது இந்திய ரயில்வே
கடந்த இரண்டு நாட்களில் மட்டும்  71261 பெட்டிகள் (வேகன்) சரக்கை இந்திய ரயில்வே கையாண்டுள்ளது - 48614 அத்தியாவசிய பொருட்கள் மற்றும் 22647 இதர முக்கிய சரக்குகள்"
1609329,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609329,1871,30 MAR 2020 4:30PM by PIB Ahmedabad,gu,"ભારતીય રેલવે દ્વારા દેશના વિવિધ ભાગોમાં આવશ્યક ચીજવસ્તુઓનું પરિવહન સતત પૂર્ણ ઝડપથી કરવામાં આવી રહ્યું છે
ભારતીય રેલવેએ છેલ્લા બે દિવસમાં માલસામાનના 71261 વેગન દોડાવ્યા 48614 વેગનમાં આવશ્યક માલસામાન અને 22647માં અન્ય મહત્વપૂર્ણ વસ્તુઓ લઇ જવાઇ"
1609328,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609328,806,30 MAR 2020 6:55PM by PIB Thiruvananthpuram,ml,ബി.എസ്.എന്‍.എല്‍ മൊബൈല്‍ വരിക്കാര്‍ക്ക് ലോക്ക്ഡൗണ്‍ കാലത്തു   സൗജന്യ വാലിഡിറ്റി എക്‌സറ്റന്‍ഷനും ടോക്ക് ടൈമും.
1609327,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609327,1214,30 MAR 2020 5:25PM by PIB Thiruvananthpuram,ml,പാചകവാതക വിതരണ മേഖലയില്‍ പ്രവര്‍ത്തിക്കുന്നതിനിടെ കൊവിഡ് രോഗബാധിതരായി  തൊഴിലാളികൾ മരിച്ചാൽ  ഓയില്‍ വിപണന കമ്പനികള്‍ അഞ്ച് ലക്ഷം രൂപ ദുരിതാശ്വാസം നൽകും .
1609326,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609326,1753,30 MAR 2020 4:30PM by PIB Guwahati,NA,"দেশৰ বিভিন্ন প্ৰান্তলৈ অত্যাৱশ্যকীয় সামগ্ৰীৰ যোগানত দ্ৰুত গতিত ধাৱমান হৈছে ভাৰতীয় ৰে’লৱে 
 বিগত দুটা দিনত ভাৰতীয় ৰে’লৱেয়ে পৰিবহণ কৰিছে ৭১২৬১টা মালবাহী ৱাগন-  ৪৮৬১৪টা অত্যাৱশ্যকীয় সামগ্ৰীৰ আৰু ২২৬৪৭টা অন্যান্য গুৰুত্বপূৰ্ণ সামগ্ৰীৰ"
1609325,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609325,4303,30 MAR 2020 3:45PM by PIB Ahmedabad,gu,"કોવિડ-19 અપડેટઃ પીપીઇ કિટ, N95 માસ્ક અને વેન્ટિલેટરની ઉપલબ્ધતા"
1609324,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609324,930,29 MAR 2020 8:41PM by PIB Kolkata,NA,"কোভিড-১৯ সংক্রমণ মোকাবিলায় দেশ জুড়ে লক ডাউনের প্রেক্ষিতে কেন্দ্রীয় স্বরাষ্ট্র মন্ত্রক সংযোজিত নির্দেশিকা জারি করেছে
অতিরিক্ত একাধিক পণ্য ও পরিষেবা কে ছাড়ের তালিকায় অন্তর্ভুক্ত করা হয়েছে"
1609323,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609323,2477,30 MAR 2020 2:52PM by PIB Guwahati,NA,"‘বিশেষ অৰ্থনৈতিক মণ্ডল’-ৰ বিভিন্ন গোট, বিকাশক, সহ বিকাশকসকলে মানিবলগীয়া বিধি ব্যৱস্থাত শিথিলতা"
1609322,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609322,1295,30 MAR 2020 5:23PM by PIB Chennai,ta,கோவிட்-19 நோய்த் தொற்று பாதிப்பால் எழுந்துள்ள சூழலில் கார்ப்பரேட் திவால் நிலை தீர்வு நடைமுறையில் நிவாரணம் அளிப்பதற்கான சி.ஐ.ஆர்.பி. விதிமுறைகளை ஐ.பி.பி.ஐ. திருத்தியுள்ளது
1609321,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609321,1422,30 MAR 2020 5:20PM by PIB Chennai,ta,கோவிட்-19 நோய்த் தொற்று சூழ்நிலையில் வருமான வரி மேல்முறையீட்டு டிரிபியூனலின் அனைத்து அதிகாரிகள் மற்றும் அலுவலர்கள் தங்களுடைய ஒரு நாள் ஊதியத்தை கோவிட் 19க்கு எதிரான நடவடிக்கைகளுக்கான பிரதமர் நிவாரண நிதிக்கு அளிக்க முடிவு
1609320,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609320,4103,30 MAR 2020 6:40PM by PIB Bhubaneshwar,or,"କୋଭିଡ-19ର ମୁକାବିଲା ପାଇଁ ପିପିଇ କିଟ୍ସ, ଏନ95 ମାସ୍କ ଓ ଭେଣ୍ଟିଲେଟର ଉପଲବ୍ଧ"
1609319,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609319,1896,30 MAR 2020 5:16PM by PIB Chennai,ta,"அஞ்சலக ஆயுள் காப்பீடு,  ஊரக அஞ்சலக ஆயுள் காப்பீடு பிரிமியத் தொகை செலுத்துவதற்கான காலக்கெடு 2020 ஏப்ரல் 30 வரை நீட்டிப்பு"
1609318,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609318,2940,30 MAR 2020 6:38PM by PIB Bhubaneshwar,or,"ସମାଜକଲ୍ୟାଣ ସଂଗଠନଗୁଡିକ ସହ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ମତ ବିନିମୟ
•	ମାନବକଲ୍ୟାଣ ଦିଗରେ ସଂଗଠନଗୁଡିକର ଅଙ୍ଗିକାରବଦ୍ଧତା ଓ ଉତ୍ସର୍ଗୀକୃତ ମନୋଭାବକୁ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ପ୍ରଶଂସା•	କୋଭିଡ-19 ମୁକାବିଲା କରିବାରେ ଉଭୟ ଦୀର୍ଘସୂତ୍ରୀ ଓ ସ୍ୱଳ୍ପମିଆଦୀ ପଦକ୍ଷେପ ଉପରେ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ଗୁରୁତ୍ୱ•	ଆହ୍ୱାନକୁ ମୁକାବିଲା କରିବାରେ ସମଗ୍ର ଦେଶ ଅସୀମ ଧୈର୍ଯ୍ୟ ପ୍ରଦର୍ଶନ କରିଛି - ପ୍ରଧାନମନ୍ତ୍ରୀ•	ଜଟିଳ ପରିସ୍ଥିତିର ମୁକାବିଲା ଦିଗରେ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ପଦକ୍ଷେପକୁ ସମାଜକଲ୍ୟାଣ ସଂଗଠନ ପ୍ରତିନିଧିଙ୍କ ପ୍ରଶଂସା"
1609317,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609317,2141,30 MAR 2020 4:48PM by PIB Delhi,hi,एसजेवीएन प्रधानमंत्री संरक्षण कोष (पीएम केयर्स फंड) में 5 करोड़ रुपये देगा
1609316,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609316,2267,30 MAR 2020 2:52PM by PIB Ahmedabad,gu,SEZના એકમો/ ડેવલપર્સ/ સહ-ડેવલપર્સને જરૂરી સંમતિઓ લેવામાંથી રાહત આપવામાં આવી
1609315,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609315,1375,30 MAR 2020 6:32PM by PIB Mumbai,mr,टपाल आयुर्विमा आणि ग्रामीण टपाल आयुर्विमा हप्ता देय कालावधी 30 एप्रिल 2020 पर्यंत वाढविला
1609314,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1609314,4046,30 MAR 2020 6:28PM by PIB Kolkata,NA,"কোভিড-১৯ সংক্রমণ সংক্রান্ত সর্বশেষ পরিস্থিতি : পিপিই কিট, এন-৯৫ মাস্ক এবং ভেন্টিলেটরের যোগান"
