1611933,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611933,2645,07 APR 2020 10:14AM by PIB Hyderabad,te,కోవిడ్ -19 వైర‌స్ గుర్తింపున‌కు సిఎస్ ఐఆర్- సిఎఫ్‌టిఆర్ఐ ప‌రీక్షా ప‌రిక‌రాలు
1611932,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611932,1090,07 APR 2020 1:50PM by PIB Hyderabad,te,ప్ర‌పంచ ఆరోగ్య‌దినోత్స‌వం సంద‌ర్భంగా ప్ర‌ధాన‌మంత్రి సందేశం
1611931,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611931,1745,07 APR 2020 12:04PM by PIB Kolkata,NA,কোভিড-১৯ মোকাবিলায় প্রাক্তন সেনাকর্মীরাও সাধারণ মানুষের সাহায্যে এগিয়ে এলেন
1611930,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611930,2812,07 APR 2020 12:45PM by PIB Ahmedabad,gu,"ઇન-હાઉસ PPE કવરઓલ બનાવવા માટે ભારતીય રેલવેએ સમયની સામે હોડ લગાવી
રેલવેના ડૉક્ટરો અને પેરામેડિકલ સ્ટાફ માટે ભારતીય રેલવે દરરોજ આવા 1000 સુરક્ષાત્મક કવરઓલ બનાવવા પ્રયાસરત સમયની માગને અનુલક્ષીને 50% કવરઓલ અગ્ર હરોળમાં સેવા આપી રહેલા અન્ય અન્ય તબીબી પ્રોફેશનલ્સને આપવાનો રેલવેનો વિચારજગધરી ખાતે આવેલું રેલવે વર્કશોપ આવા કવરઓલ બનાવનારું પ્રથમ વર્કશોપ, અંદાજે 17 રેલવે વર્કશોપે હવે આ કામ આગળ વધારવા તૈયારીઓ કરી"
1611929,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611929,3393,06 APR 2020 2:44PM by PIB Guwahati,NA,ক’ভিড-১৯ ৰ বিভিন্ন দিশ পৰ্যবেক্ষণ কৰিবলৈ নিৰ্দেশ-নিয়ন্ত্ৰণ কেন্দ্ৰত স্মাৰ্টচিটি মিশ্যনৰ পূৰ্ণাঙ্গ ডাটা ডেশ্বব’ৰ্ড ব্যৱহাৰ
1611928,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611928,2432,07 APR 2020 10:14AM by PIB Ahmedabad,gu,CSIR-CFTRI એ કોવિડ-19ની તપાસ માટે ટેસ્ટીંગ ઉપકરણો પૂરા પાડ્યા
1611927,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611927,1860,07 APR 2020 1:50PM by PIB Delhi,hi,‘विश्व स्वास्थ्य दिवस’ पर प्रधानमंत्री श्री नरेन्द्र मोदी का संदेश
1611926,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611926,1955,07 APR 2020 12:45PM by PIB Mumbai,mr,"रेल्वेच्या वैद्यकीय कर्मचाऱ्यांसाठी PPE कीट बनवण्याचे रेल्वेचे काम अत्यंत वेगाने सुरु
रेल्वेचे डॉक्टर्स आणि वैद्यकीय कर्मचाऱ्यांसाठी दररोज 1000 PPE किट्सची निर्मितीजगधारीच्या कारखान्यात पहिल्या किट्सचे उत्पादन; सध्या 17 कारखान्यात निर्मिती सुरु"
1611925,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611925,6033,07 APR 2020 1:57PM by PIB Delhi,en,COVID-19: City governments collaborate with medical practitioners in Smart Cities
1611924,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611924,2394,06 APR 2020 3:58PM by PIB Guwahati,NA,ক’ভিড-১৯ মহামাৰীৰ সময়ত এনচিচি যোগদান কাৰ্যসূচীৰ অধীনত জনসাধাৰণক সেৱা আগবঢ়োৱাৰ কাম আৰম্ভ কৰিলে এন চি চি কেডেটসকলে
1611923,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611923,2739,07 APR 2020 12:04PM by PIB Delhi,hi,"पूर्ण बंदी के बाद भी जन स्वास्थ्य को आर्थिक विकास की तुलना में प्राथमिकता दी जाएगी : उपराष्ट्रपति
पूर्ण बंदी के बारे में निर्णय करने के लिए तीसरा सप्ताह महत्वपूर्ण : उपराष्ट्रपतिलोग कुछ कठिनाइयों के बावजूद सरकार के निर्णयों के साथ सहयोग करते रहें : उपराष्ट्रपतिअभी तक भारत के प्रयास सफल, सभी के हित के लिए देश के अध्यात्मिक आयाम को दर्शाते हैं : उपराष्ट्रपतितबलीगी जमात की घटना एक अपवाद: उपराष्ट्रपतिइस आपदा से विश्व समुदाय सही पाठ सीखे: उपराष्ट्रपति"
1611922,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611922,1664,07 APR 2020 1:50PM by PIB Delhi,en,PM's message on World Health Day
1611921,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611921,826,06 APR 2020 5:24PM by PIB Bhubaneshwar,or,କୋଭିଡ-19 ପରିଚାଳନା ଲାଗି 2 ବର୍ଷ (2020-21 ଏବଂ 2021-22) ପାଇଁ ସାଂସଦ ସ୍ଥାନୀୟ ଅଞ୍ଚଳ ବିକାଶ ପାଣ୍ଠି ସ୍ଥଗିତ ରଖିବାକୁ କ୍ୟାବିନେଟ ଅନୁମୋଦନ
1611920,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611920,2957,07 APR 2020 12:04PM by PIB Delhi,ur,"لاک ڈاؤن کے بعد روڈ میپ کے لئے معیشت پر صحت کا مسئلہ مقدم ہوگا: نائب صدر
لاک ڈاؤن کے تین ہفتے، لاک ڈاؤن سے باہر آنے کے فیصلے کے لئے اہم ہیں: نائب صدراگر مشکلیں جاری بھی رہتی ہیں تو عوام کو حکومت کے فیصلوں کے ساتھ تعاون کرنا چاہئے: نائب صدرمادر وطن کے تمام روحانی پہلو سے ہندوستان کا رد عمل اب تک اچھا رہا ہےتبلیغی جماعت کا واقعہ قابل گریز ہے، عالمی برادری کو کورونا بحران سے صحیح سبق حاصل کرنا ہوگا، وینکیا نائیڈو کی تلقین"
1611919,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611919,3482,07 APR 2020 12:04PM by PIB Delhi,ur,سابق فوجی کووِڈ – 19 کے خلاف جنگ میں عوام کی مدد کر رہے ہیں
1611918,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611918,3480,07 APR 2020 12:04PM by PIB Delhi,hi,कोविड-19 के विरुद्ध संघर्ष में लोगों को राहत प्रदान करने के कार्यों में पूर्व-सैनिक अपनी भूमिका निभाने को एकजुट हुए
1611917,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611917,2730,07 APR 2020 10:14AM by PIB Bengaluru,kn,ಕೋವಿಡ್-19 ಪತ್ತೆಗೆ ಪರೀಕ್ಷಾ ಉಪಕರಣ ಒದಗಿಸಲಿರುವ ಸಿಎಸ್ಐಆರ್ - ಸಿಎಫ್ ಟಿಆರ್ ಐ
1611916,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611916,1263,06 APR 2020 8:34PM by PIB Delhi,ur,وزیراعظم اور شاہ بحرین کے درمیان ٹیلی فون پر گفتگو
1611915,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611915,3063,06 APR 2020 5:47PM by PIB Bhubaneshwar,or,ଦେଶ ବ୍ୟାପୀ ବିନା ବାଧାବିଘ୍ନରେ ସୂଚାରୁ ରୂପେ ମେଡିକାଲ ଅକ୍ସିଜେନ ଯୋଗାଣ ଉପରେ ସ୍ୱତନ୍ତ୍ର ଧ୍ୟାନ ଦେବାକୁ ରାଜ୍ୟମାନଙ୍କୁ ସ୍ଵରାଷ୍ଟ୍ର ମନ୍ତ୍ରଣାଳୟର ପତ୍ର
1611914,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611914,4435,06 APR 2020 5:27PM by PIB Bengaluru,kn,ಕೋವಿಡ್ – 19 ಅಪ್ ಡೇಟ್ಸ್
1611913,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611913,1365,06 APR 2020 8:34PM by PIB Imphal,NA,প্রধান মন্ত্রী অমসুং নিংথৌ লৈবাক বহরেনগী নিংথৌগী মরক্তা তেলিফোন্দা ৱারী শানখ্রে
1611912,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611912,2474,06 APR 2020 5:27PM by PIB Chennai,ta,கொவிட் 19 பற்றிய தற்போதைய தகவல்கள்
1611911,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611911,2880,06 APR 2020 6:08PM by PIB Bengaluru,kn,ಕೋವಿಡ್ – 19 ಅಪ್ ಡೇಟ್ಸ್
1611910,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611910,4205,06 APR 2020 6:08PM by PIB Imphal,NA,কোবিদ-১৯গী অপদেত
1611909,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611909,864,06 APR 2020 5:24PM by PIB Chennai,ta,கொவிட்-19 நிர்வகிக்க நாடாளுமன்ற உறுப்பினர் தொகுதி மேம்பாட்டு நிதியை 2 ஆண்டுகளுக்கு செயல்படுத்தாமல்  நிறுத்தி வைக்க மத்திய அமைச்சரவை ஒப்புதல்
1611908,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611908,883,06 APR 2020 5:23PM by PIB Chennai,ta,கொவிட்-19 நிர்வகிக்க நாடாளுமன்ற உறுப்பினர் தொகுதி மேம்பாட்டு நிதியை 2 ஆண்டுகளுக்கு செயல்படுத்தாமல்  நிறுத்தி வைக்க மத்திய அமைச்சரவை ஒப்புதல்
1611907,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611907,1986,06 APR 2020 4:12PM by PIB Chennai,ta,"கொவிட்-19, சளிக்காய்ச்சல் நோய்கள் பரவலைத் தடுக்க பல்முனை பூச்சை ஜவஹர்லால் நேரு அறிவியல் மேம்பாட்டு ஆராய்ச்சி மையம் உருவாக்கியுள்ளது"
1611905,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611905,1485,06 APR 2020 3:58PM by PIB Chennai,ta,"தமிழகம், புதுவையில் கொவிட்-19 தொற்றுக்கு எதிரான சேவை நடவடிக்கைகளைத் தொடங்கினர் தேசிய மாணவர் படையினர்"
1611904,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611904,2357,06 APR 2020 6:09PM by PIB Imphal,NA,ন্যু য়োর্ক্তা কৈ অমা কোবিদ-১৯ পোজিতিব ওইখ্রবা মতুংদগী সেন্ত্রেল জু ওথোরিতীনা ভারত্তা শায়োকশঙশিং চেকশিন-থৌরাং লৌখৎনবা খঙহনখ্রে
1611903,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611903,2116,06 APR 2020 8:34PM by PIB Chandigarh,pa,ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਅਤੇ ਬਹਿਰੀਨ ਦੇ ਸੁਲਤਾਨ ਦਰਮਿਆਨ ਟੈਲੀਫੋਨ ‘ਤੇ ਗੱਲਬਾਤ ਹੋਈ
1611902,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611902,1460,06 APR 2020 8:34PM by PIB Bhubaneshwar,or,ବାହାରିନ ସମ୍ରାଟଙ୍କ ସହ ପ୍ରଧାନମନ୍ତ୍ରୀଙ୍କ ଟେଲିଫୋନ ବାର୍ତ୍ତାଳାପ
1611901,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611901,2905,06 APR 2020 3:58PM by PIB Imphal,NA,এন.সি.সি. কেদেৎশিংনা এক্সর্সাইজ এন.সি.সি য়োগদানগী মখাদা কোবিদ-১৯ লাইচৎকা মায়োক্ননবা মীয়ামগী সেবা তৌবা হৌখ্রে
1611900,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611900,2110,06 APR 2020 8:06PM by PIB Kolkata,NA,কোভিড–১৯ মোকাবিলায় লকডাউনের মধ্যে ২৪ মার্চ থেকে ১৪ দিনে এফসিআই-এর দেশজুড়ে ৬৬২টি রেক-এ ১৮.৫৪ লক্ষ মেট্রিকটন খাদ্যশস্য সরবরাহ
1611899,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611899,9416,07 APR 2020 12:45PM by PIB Delhi,en,"Ministry of Shipping plays a pro-active role towards ensuring smooth shipping operations in COVID-19 situation and lockdown in the country
Total traffic handled at Major Ports from April to March 2020 shows 0.82% growth in tonnageOver 46,000 crew/passenger thermal- scanned at portsPenalties, demurrage, charges, fee, rentals levied by the Major ports waived off on any port userHospitals across the Major Port Trusts are prepared for Covid-19Over Rs. 59 crore Contributions from Salary and CSR funds to PM CARES Fund;DG, Shipping provides reliefs concerning Seafarers, Waivers, Shipping Lines, Sanitization, Safety certificates"
1611898,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611898,1844,07 APR 2020 10:14AM by PIB Kolkata,NA,"কোভিড – ১৯ সংক্রমণ সনাক্তকরণে সিএসআইআর – সিএফটিআরআই, পরীক্ষার সরঞ্জাম সরবরাহ করছে"
1611897,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611897,877,06 APR 2020 5:24PM by PIB Delhi,ur,کابینہ نے کووڈ – 19 کی روک تھام کے لئے ایم پی ایل اے ڈی ایس کو دو سال تک غیر فعال بنانے کو منظوری دی
1611896,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611896,878,06 APR 2020 5:23PM by PIB Delhi,ur,کابینہ نے کووڈ – 19 کی روک تھام کے لئے ایم پی ایل اے ڈی ایس کو دو سال تک غیر فعال بنانے کو منظوری دی
1611895,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611895,1342,06 APR 2020 6:10PM by PIB Chennai,ta,பாகிஸ்தான் ஆதரவு பெற்ற 5 தீவிரவாதிகளை இந்திய ராணுவம் சுட்டுக் கொன்றது
1611894,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611894,2768,07 APR 2020 12:45PM by PIB Delhi,en,"Indian Railways in a race against time to make In-house PPE overall
Railways strives to make up to 1000 such protective overall for Railway Doctors & Paramedics every day As a need of the hour gesture, Railways is considering to supply 50% of the overalls to other medical professionals on the front lineJagadhari based Railway workshop was the first to make such an overall . Around 17 railway workshops are now gearing up to do so"
1611893,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611893,2654,07 APR 2020 10:14AM by PIB Delhi,ur,سی ایس آر- سی ایف ٹی آر آئی کووِڈ – 19 کا پتہ لگانے والا آلہ مہیا کرے گا
1611892,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611892,6570,06 APR 2020 3:25PM by PIB Delhi,hi,बड़े भूकंपों की आयनमंडल आधारित निगरानी– भूकंपीय स्रोत विशेषताओं को जानने के लिए अंतरिक्ष आधारित एक प्रशंसनीय प्रॉक्सी
1611891,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611891,3446,06 APR 2020 6:08PM by PIB Chennai,ta,கொவிட்-19 சமீபத்திய தகவல்கள் பி.பி.இ. சப்ளைக்கு வெளியில் கொடுத்த ஆர்டர்களின்படி கவச உடைகள் இந்தியா வரத் தொடங்கின
1611890,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611890,2632,06 APR 2020 6:09PM by PIB Mumbai,mr,न्यूयॉर्क येथे कोविडग्रस्त वाघाच्या पार्श्वभूमीवर केंद्रीय प्राणिसंग्रहालय प्राधिकरणाने देशभरातल्या प्राणिसंग्रहालयांना दिला अतिदक्षतेचा इशारा
1611889,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611889,3258,06 APR 2020 2:07PM by PIB Guwahati,NA,"ভাৰতীয় ৰে’লৱেৰ শেহতীয়া কেন্দ্ৰীয় নিয়ন্ত্ৰণ কক্ষৰ ব্যাপক সাফল্য – লকডাউনৰ ১০ টা দিনতেই ৰে’ল কৰ্মচাৰীয়ে উত্তৰ দিলে ১,২৫,০০০ ৰো অধিক প্ৰশ্নৰ
হেল্পলাইন নং, ছ’চিয়েল মিডিয়া, ইমেইলযোগে প্ৰতিমুহুৰ্ততে সতৰ্ক ৰে’লবিভাগ ৮৭% (১,০৯,০০০ ৰো অধিক) অনুসন্ধানেই প্ৰত্যক্ষভাৱে ৰে’ল কৰ্মচাৰীয়ে ফোনৰ মাধ্যমেৰে উত্তৰ প্ৰদানলকডাউনৰ প্ৰথম ১০ টা দিনত ৰে’লমদদ ১৩৯ হেল্পলাইনৰ যোগেদি ৮০,০০০ ৰো অধিক প্ৰশ্নৰ উত্তৰ প্ৰদান"
1611888,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611888,2523,07 APR 2020 10:14AM by PIB Mumbai,mr,सीएसआयआर-सीएफटीआरआय कोविड-19 च्या तपासणीसाठी चाचणी उपकरणे पुरवणार
1611887,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611887,2135,06 APR 2020 5:47PM by PIB Chennai,ta,"மருத்துவப் பயன்பாட்டுக்கான ஆக்சிஜனை நாடு முழுவதும் தடையின்றியும், எளிதாகவும் விநியோகிக்க சிறப்பு கவனம் செலுத்துமாறு மாநிலங்களுக்கு மத்திய உள்துறை அமைச்சகம் கடிதம்"
1611886,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611886,2214,06 APR 2020 5:55PM by PIB Chennai,ta,"நேரடி வரிகள் விவாத் சே விஸ்வாஸ் சட்டம், 2020” குறித்து அகில இந்திய காணொலி கருத்தரங்கை வருமானவரி மேல்முறையீட்டு தீர்ப்பாயம் மேற்கொண்டது"
1611885,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611885,1976,06 APR 2020 6:09PM by PIB Chennai,ta,நியூயார்க் வனவிலங்கு பூங்காவில் புலிக்கு கொவிட்-19 தாக்கியதை அடுத்து இந்தியாவில் உள்ள வனவிலங்கு பூங்காக்களில் மிகுந்த எச்சரிக்கையுடன் நடவடிக்கைகள் எடுக்குமாறு மத்திய வனவிலங்குப் பூங்கா ஆணையம் அறிவுறுத்தல்
1611884,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1611884,1486,06 APR 2020 6:15PM by PIB Chennai,ta,"மின் விளக்குகளை அணைக்குமாறு  பிரதமர் விடுத்த வேண்டுகோளுக்கு திரளான ஆதரவு:  மத்திய மின்துறை அமைச்சர்கொவிட்-19 நோய்க்கு எதிராக தேச ஒற்றுமையை வெளிப்படுத்தும் வகையில், மின் விளக்குகளை அணைத்து, மற்ற வித விளக்குகளை ஏற்றுமாறு பிரதமர் திரு. நரேந்திர மோடி விடுத்த அழைப்புக்கு, மிகுந்த ஆதரவு இருந்ததாக மத்திய மின்துறை அமைச்சர் திரு ஆர்.கே.சிங் கூறியுள்ளார். 5. 4. 20 20 அன்று நிகழ்ந்த “மின் விளக்குகளை அணைத்து, மற்ற விளக்குகளை ஒளிரச் செய்யலாம்” என்ற இயக்கத்தின் போது, பவர் கிரிட் மின் தொகுப்புகளைக் கையாள்வதை நேரடியாகக் கண்காணித்த பிறகு இவ்வாறு கூறியுள்ளார்.அன்றைய தினம் இரவு எட்டு நாற்பத்தொன்பது (20.49hrs) மணியிலிருந்து, இரவு ஒன்பது ஒன்பது (2109hrs) மணி வரையிலான நேரத்தில், மின்சாரத் தேவை 117300 மெகாவாட்டில்இருந்து 85300 மெகாவாட்டாக குறைந்தது. அதாவது ஒரு சில நிமிடங்களிலேயே, 32000 மெகாவாட் தேவை குறைந்துள்ளது. தேசிய தேவையின் அளவில் இவ்வாறு 32 ஆயிரம் மெகாவாட் குறைந்தது, பிரதமரின் அழைப்புக்கு தேசம் கொடுத்துள்ள திரளான ஆதரவை வெளிப்படுத்துகிறது என்று தனது ட்விட்டர் பதிவுகளில் கூறியுள்ளார்.கொவிட்-19 நோய்க்கு எதிராக தேச ஒற்றுமையை வெளிப்படுத்தும் வகையில், மின் விளக்குகளை அணைத்து, மற்ற வித விளக்குகளை ஏற்றுமாறு பிரதமர் திரு. நரேந்திர மோடி விடுத்த அழைப்புக்கு, மிகுந்த ஆதரவு இருந்ததாக மத்திய மின்துறை அமைச்சர் திரு ஆர்.கே.சிங் கூறியுள்ளார். 5. 4. 20 20 அன்று நிகழ்ந்த “மின் விளக்குகளை அணைத்து, மற்ற விளக்குகளை ஒளிரச் செய்யலாம்” என்ற இயக்கத்தின் போது, பவர் கிரிட் மின் தொகுப்புகளைக் கையாள்வதை நேரடியாகக் கண்காணித்த பிறகு இவ்வாறு கூறியுள்ளார்.அன்றைய தினம் இரவு எட்டு நாற்பத்தொன்பது (20.49hrs) மணியிலிருந்து, இரவு ஒன்பது ஒன்பது (2109hrs) மணி வரையிலான நேரத்தில், மின்சாரத் தேவை 117300 மெகாவாட்டில்இருந்து 85300 மெகாவாட்டாக குறைந்தது. அதாவது ஒரு சில நிமிடங்களிலேயே, 32000 மெகாவாட் தேவை குறைந்துள்ளது. தேசிய தேவையின் அளவில் இவ்வாறு 32 ஆயிரம் மெகாவாட் குறைந்தது, பிரதமரின் அழைப்புக்கு தேசம் கொடுத்துள்ள திரளான ஆதரவை வெளிப்படுத்துகிறது என்று தனது ட்விட்டர் பதிவுகளில் கூறியுள்ளார்."
